,track_id,track_name,artist_name,instrumentalness,key,speechiness,kmeans
707,3llHPPHKJ9bBYh9pg9TBbf,Waterfall,Petit Biscuit,0.0399,7.0,0.0883,3
708,7pstxLUhvsJC3M4TxHe2aI,Carry You Home,Tiësto,0.0,8.0,0.0839,3
709,32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,3.61e-06,1.0,0.0767,2
710,0D8ZpOXVjapLXrjz5VfZSD,Pray,Sam Smith,2.79e-06,4.0,0.0501,1
711,2uSLx5uwRIhiA3sJJraNqX,Help Me Out (with Julia Michaels),Maroon 5,3.92e-05,11.0,0.067,0
712,2ZE3DJuizYTad2S4CvRRhK,Easy Love,Lauv,3.67e-06,2.0,0.054,2
713,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,0.0,5.0,0.111,1
714,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,0.0,5.0,0.0597,1
715,1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",Moira Dela Torre,1.72e-06,11.0,0.0296,0
716,7ejps6ztLxyZD74tHrTdEj,Too Good At Goodbyes - Acoustic,Sam Smith,0.0,5.0,0.0475,1
717,0W363qrIc4GwuwOqa0WAEO,Nobody Compares To You,Gryffin,0.0,2.0,0.0435,2
718,5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,0.0,5.0,0.0832,1
719,494OU6M7NOf4ICYb4zWCf5,Sugar,Maroon 5,0.0,1.0,0.0334,2
720,2PJ55QsqjSVwN2esqfMDFu,We Could Go Back,Jonas Blue,0.00108,8.0,0.0363,3
721,5IF6IBPqbclVR7SQKmCIyA,Just Like You,Louis Tomlinson,0.0,0.0,0.203,2
722,5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,0.0,0.0,0.0575,2
723,42nrX5b8ZUYRcw2puNY8tb,Titibo-Tibo,Moira Dela Torre,0.000109,10.0,0.0673,0
724,4tERsdVCLtLtrGdFBf9DGC,New,Daya,2.47e-05,0.0,0.0347,2
725,5kflnIKOUU6aLXkVXmJ6iK,Personal,The Vamps,0.0,0.0,0.102,2
726,01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,1.39e-05,5.0,0.35,1
727,0CLnkxpa3M4eA3HeGaERat,Gorgeous,Taylor Swift,4.98e-06,7.0,0.169,3
728,1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor,Liam Payne,0.000136,1.0,0.0644,2
729,4OEOEsOhlzDqQuewiuPJAc,Whiskey (feat. A$AP Rocky),Maroon 5,0.0,7.0,0.074,3
730,2UxfcZJCphbEkfbZ6nLiDx,Kids in Love,Kygo,1.25e-06,0.0,0.0348,2
731,1CxLWO9XW1aK4yv7zViVdn,Seeing Blind,Niall Horan,0.0,9.0,0.0411,0
732,7EI6Iki24tBHAMxtb4xQN2,Anywhere,Rita Ora,0.0,11.0,0.0596,0
733,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,0.0,11.0,0.0394,0
734,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,3.77e-06,3.0,0.0456,1
735,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,0.0,1.0,0.058,2
736,5SDCeGVT08a1RMXIBJF2O5,What Lovers Do,Maroon 5,5.33e-06,5.0,0.0634,1
737,6V1XbtfGGmfEkyBtTlapw1,Help Me Out,Maroon 5,6.55e-06,11.0,0.0618,0
738,5vmRyPrgeSvsMyLkEhEuyD,Whiskey,Maroon 5,0.0,10.0,0.0597,0
739,1ER60P43ftVOLaMRvBfpnt,Don't Know What To Do (Don't Know What To Say),Mark Carpio,0.0,1.0,0.0267,2
740,42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,0.0,4.0,0.0841,1
741,7FzhZ7C3NhM1UyqSHV9ytY,Burning,Sam Smith,0.0,6.0,0.0486,3
742,1YZfcVLbbJwfizR5cDOp3q,MotorSport,Migos,0.0,2.0,0.191,2
743,0tDfp0vFR95Gg6Mrhza3lX,Call It What You Want,Taylor Swift,0.000177,9.0,0.105,0
744,1p1SbqeipOd4ezKUpxqaz6,"Baby, You Make Me Crazy",Sam Smith,4.87e-05,5.0,0.0994,1
745,4K1vOdIFqskQv3zoI0FdAk,Say It First,Sam Smith,0.000185,0.0,0.0914,2
746,01uk7IzZyFNfQTDBXxx6NB,One Last Song,Sam Smith,0.0,1.0,0.0284,2
747,1A85fOmviQuGgkF6Lww6Nd,Midnight Train,Sam Smith,2.86e-05,4.0,0.0692,1
748,3AFPGvRzeKeNJbIbLwcz4G,HIM,Sam Smith,5.39e-05,5.0,0.0299,1
749,5ZX1X9Rl4zbx1Wwyn3idVD,No Peace,Sam Smith,3.89e-06,4.0,0.077,1
750,6TwcRSQgztJFw8tQDrs35D,The Thrill Of It All,Sam Smith,6.82e-05,10.0,0.052,0
751,6t4rYZeShwJai1YSs0tWOQ,Scars,Sam Smith,0.000153,2.0,0.0981,2
752,3zesxb7sOGbeSwUrzLUP0f,Palace,Sam Smith,4.2e-06,6.0,0.0328,3
753,5qOWH742APK9OAIhQBflvV,Nothing Left For You,Sam Smith,1.69e-06,10.0,0.0433,0
754,6AUuRg513AfT50d52O60fS,One Day At A Time,Sam Smith,0.0,1.0,0.0342,2
755,1Bxzw8ag71snOU9IbhXVD6,Kids in Love (feat. The Night Game),Kygo,1.21e-06,0.0,0.0348,2
756,5gIRPQWULwrvIt0F6pY7ph,Stranger Things (feat. OneRepublic),Kygo,0.0,0.0,0.0375,2
757,0tPQPaOKM32WgMSbPCYyRH,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,0.0,1.0,0.119,2
758,2Xqd0wUttjueBfdcltADOv,No Limit,G-Eazy,0.0,1.0,0.244,2
759,3YQp6N0vdiLEhpqKjRcN2L,Hayaan Mo Sila (Inspired by I'm the One),Ex Battalion,0.0,5.0,0.0569,1
760,2v5VIWMjZxeiG52KckiXxS,Ikaw Lamang,Silent Sanctuary,0.0,9.0,0.0384,0
761,7zLGHiDWd9T1Rxw4PQCb13,Walk On Water (feat. Beyoncé),Eminem,0.0,9.0,0.137,0
762,2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),Jason Derulo,0.0,10.0,0.0714,0
763,763v0n4szIsWp3HOsfi7qq,Good Together,SHY Martin,0.0,6.0,0.0668,3
764,5T6bJp3XgwT0IaCfKMxmAu,Perfect - Acoustic,Ed Sheeran,0.0,7.0,0.0304,3
765,3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello,2.28e-05,2.0,0.0321,2
766,0RGUIOZtmOXTWOy5EjvQbP,Paris in the Rain,Lauv,7.88e-06,3.0,0.0524,1
767,2rE9TX3VQ0WNt7kziFhKep,Homemade Dynamite - REMIX,Lorde,0.0,0.0,0.158,2
768,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,0.0,11.0,0.275,0
769,42tFTth2jcF7iSo0RBjfJF,Peek-A-Boo,Red Velvet,0.00257,1.0,0.0536,2
770,1zsG4eaZmkA1dvjDDsAGLK,Échame La Culpa,Luis Fonsi,0.0,7.0,0.0411,3
771,1eN1K7YPRButXU7Mq0V58N,Obsessed,Maggie Lindemann,4.45e-05,6.0,0.0464,3
772,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,0.0,3.0,0.213,1
773,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,0.0,10.0,0.219,0
774,6W6ijKiufUsBBcgJPKis6T,Is Your Love Enough?,Little Mix,1.11e-06,0.0,0.0818,2
775,7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,0.0,6.0,0.0574,3
776,6NwUkPYT2BAkfDM5nCRLyi,Parallel Universe,Clara Benin,2e-05,4.0,0.0374,1
777,1ycpU8beNm9bXKvy7s25Jl,Gitara,Parokya Ni Edgar,1.09e-05,7.0,0.034,3
778,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,0.0,7.0,0.0384,3
779,68m6iwhKElLTBaGRG1LLwE,Get It Right (feat. MØ),Diplo,1.71e-05,0.0,0.0964,2
780,6QcIPGlQpohjUNPpIv1OsB,Both of Us,Yellow Claw,0.00239,5.0,0.0453,1
781,27Yn7MnLRP7YDnA11fRyl5,Extensyon,Inigo Pascual,0.0,8.0,0.045,3
782,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,0.0,8.0,0.0263,3
783,3JbSLr2OhsivV46whJyGeb,End Game,Taylor Swift,0.0,2.0,0.0558,2
784,0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,0.0,6.0,0.0569,3
785,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Anitta,7.26e-05,4.0,0.135,1
786,7CneiDesUKFJO3Ix01dnfr,Delicate,Taylor Swift,0.000357,9.0,0.0682,0
787,3TcMyNevhQZ35yaA8jHSBq,I Did Something Bad,Taylor Swift,2.11e-05,0.0,0.159,2
788,6NWl2m8asvH83xjuXVNsuG,Betrayed,Lil Xan,0.0,10.0,0.165,0
789,5YPTYLMdNEgk7CPNPqqFyA,Getaway Car,Taylor Swift,2.23e-06,2.0,0.127,2
790,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Offset,5.05e-05,9.0,0.206,0
791,0OnfGJsCc1m9utfUYqid6O,Don’t Blame Me,Taylor Swift,1.76e-05,9.0,0.0386,0
792,4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,Kamikazee,0.0,4.0,0.0272,1
793,3YU6vJbjYUG0tiJyXf9x5V,Him & I,G-Eazy,0.0,2.0,0.0868,2
794,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,Taylor Swift,2.21e-06,0.0,0.0382,2
795,1ADjWm8QNhgNV8yCNNgQ1T,Santa Tell Me,Ariana Grande,0.0,7.0,0.182,3
796,5SXEEYJxc5OPoOn5H9SHvX,Crystal Snow,BTS,0.0,3.0,0.0323,1
797,2QbFClFyhMMtiurUjuQlAe,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,0.0,7.0,0.0701,3
798,0BlY60NrN0fFWbdW3RW40q,Never Be the Same - Radio Edit,Camila Cabello,0.00013,0.0,0.0788,2
799,6VpQdig9pdpTSIFItgkJV5,Never Be the Same,Camila Cabello,0.000449,0.0,0.0733,2
800,6ju3FaV3aVLzGzwERKZuFK,How Long - Remix,Charlie Puth,0.0,1.0,0.0822,2
801,0RTzJVkunbGwuRjXDFHnjf,Dreamer,Axwell /\ Ingrosso,0.0,10.0,0.0352,0
802,4V6MRo0CEAC9MwAm7dkPuL,Real Friends,Camila Cabello,0.0,3.0,0.117,1
803,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,0.0,2.0,0.0868,2
804,2ML3kszWXh7S3olvQhxrzk,Champion - Remix,Fall Out Boy,0.0,2.0,0.285,2
805,7Hz6LLOVxrojLPIHJJ1S0E,Have Yourself A Merry Little Christmas,Sam Smith,0.0,5.0,0.0436,1
806,7rrVN7f83kwaz2sGxoFnJY,Christmas in Our Hearts,Jose Mari Chan,0.0,5.0,0.0293,1
807,5sLGYJOhLP197nmkaRMMEH,Ngayong Gabi,Al James,0.0,2.0,0.143,2
808,5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,Andy Williams,0.0,7.0,0.0369,3
809,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),Eminem,0.0,8.0,0.473,3
810,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,2.48e-06,2.0,0.0293,2
811,22J11hk99ZEcWGcEc9wszk,Need You,Ex Battalion,0.0,1.0,0.127,2
812,0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,Michael Bublé,7.47e-06,4.0,0.0375,1
813,6h7bFD49c3lN9uLDxhy2RW,Sana Ngayong Pasko,Lea Salonga,0.000812,5.0,0.0418,1
814,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,4.76e-06,10.0,0.0301,0
815,5E5MqaS6eOsbaJibl3YeMZ,Homesick,Dua Lipa,0.0,6.0,0.0391,3
816,32OWobmyAz8J2qA8iWekyS,Mistletoe,Justin Bieber,0.0,6.0,0.0446,3
817,1Dk8oCU570wW9C6Rt8I9gL,Just Love Ngayong Christmas,Various Artists,0.0,9.0,0.0519,0
818,3AlpkljBS1AU7HFVPms8K6,Santa's Coming for Us,Sia,0.0,1.0,0.0999,2
819,05W4TSNqPEXtKdejLVRQrm,Thunder / Young Dumb & Broke (with Khalid) - Medley,Imagine Dragons,0.000144,0.0,0.104,2
820,2EGJB8bDbbxtvSgJQLwqK7,Then,Anne-Marie,0.0,2.0,0.123,2
821,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,0.0,4.0,0.0405,1
822,7aiVBCp1ibIWE5GeHkbtxr,My Only Wish (This Year),Britney Spears,0.0,0.0,0.0273,2
823,6PJ2glrMHEZKqc3kqIB7Vz,Star Ng Pasko,Aiza Seguerra,0.0,1.0,0.0278,2
824,2cZGqSAb7EcmpYMVDSYA2J,Ngayong Pasko Magniningning Ang Pilipino,Gary Valenciano,0.0,0.0,0.0318,2
825,7d4pHMrw88IiRWYGD7bNOb,Sa Araw Ng Pasko,ABS-CBN Music All Star,0.0,1.0,0.0287,2
826,3T7dNA7O8c3Axj5WyDNcH3,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,0.0,8.0,0.0504,3
827,6a1hzBiTkgqTsDA0Xgfh9z,Santa Claus Is Coming To Town,The Jackson 5,0.000786,0.0,0.0352,2
828,1cImYkHOQMFE7AZC9aOk4y,Jingle Bell Rock,Bobby Helms,0.0,2.0,0.0446,2
829,0NbnppAuYICbnu6opbe18F,Kwento Ng Pasko,ABS-CBN Music All Star,0.000722,1.0,0.0284,2
830,5VEuraNSVxMTzDTtrmL3lQ,Winter Wonderland,Bing Crosby,0.0,3.0,0.0454,1
831,4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,0.000679,7.0,0.0299,3
832,6ZDueLAHQXEGfgR3piQ0i1,Pasko Sa Pinas,Yeng Constantino,0.0,2.0,0.0399,2
833,3EbXTGemXMJGiulLHooO9A,Give Love on Christmas Day,Daniel Padilla,0.0,8.0,0.0237,3
834,0EkPuwTCZxRPpOHT4AvGgE,"Thank You, Ang Babait Ninyo",Lyca Gairanod,0.0,2.0,0.0249,2
835,1xbJ8LIHgUclqlTx4cyEG9,Da Best Ang Pasko Ng Pilipino,Maria Aragon,0.0,5.0,0.0468,1
836,3JwOoXNE5S1j4vz9iSL37S,Mary's Boy Child,Jose Mari Chan,5.77e-06,10.0,0.0301,0
837,6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,0.0,7.0,0.0428,3
838,6z4xX7Yv04TvNYb73YyCUK,Little Drummer Boy,Alisah Bonaobra,0.00427,1.0,0.0532,2
839,7segkq8uZLqiORlsjgaQMA,Kumukutikutitap,Rachelle Ann Go,3.52e-06,5.0,0.0393,1
840,5nF4ra7lETOa2Wc4LrQ01g,Grown Up Christmas List,Janice Javier,8.38e-06,10.0,0.0297,0
841,0yOLhQVpava7cJhVDbCvSh,Deck The Halls,Nat King Cole,0.0,9.0,0.0385,0
842,1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,0.0,8.0,0.0607,3
843,3MhbB5T6ZickGjX7Plty7x,Frosty The Snowman,Ella Fitzgerald,0.0,8.0,0.0513,3
844,3lkYS3iMpWMVpaJ0yJAFrJ,I Saw Mommy Kissing Santa Claus,The Jackson 5,1.51e-05,3.0,0.0592,1
845,6C81GGUCNbEmR8gMIi0CpH,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,0.0,0.0,0.0603,2
846,6LivYvzWanzTQm8Tm3aTsa,Pasko Na Sinta Ko,Gary Valenciano,0.000227,7.0,0.0338,3
847,3OfiRybgoMcTtEFKuvyx0r,I'll Be Home For Christmas,Pentatonix,0.0,8.0,0.0308,3
848,0gBc4Ksp2LSHbGTa1jBKTO,Angels We Have Heard on High,Acapellago,5.26e-05,6.0,0.0356,3
849,3d0Watxgeszfb1s7249VsM,Dear Santa - English Version,Girls' Generation-TTS,1.22e-06,1.0,0.0367,2
850,1NfNdnuFbTgYpRG0z5bHxv,Candy Cane Lane,Sia,4.87e-05,1.0,0.0623,2
851,0E8eAVCGmOk78xebmDEBfF,Feliz Navidad,Glee Cast,0.0,2.0,0.0575,2
852,5Ber68jZ7ytegr2UISEdb7,Santa Claus Is Coming to Town,Michael Bublé,0.0,10.0,0.0517,0
853,0KaUTLgQTHW0hIRi9vuPEF,Christmas Bonus,Aegis,2.49e-05,9.0,0.0313,0
854,0ErjxyZ4qHQVs5umCBIClk,Sleigh Ride,Pentatonix,0.0,1.0,0.029,2
855,3wBcrPHByBidLaFiroUBMc,O Holy Night,Regine Velasquez,9.1e-06,8.0,0.0371,3
856,1hvpDAxZPKjKztOc72sv06,Do They Know It's Christmas? - 1984 Version,Band Aid,3.33e-05,0.0,0.0363,2
857,3nmRSlzR7xtAo95GjfIahZ,Bibingka,Ben&Ben,0.0,8.0,0.0328,3
858,1s5ggQsYhH2TNhm5ZAO108,Have Yourself a Merry Little Christmas,Jamie Rivera,1.01e-05,6.0,0.0274,3
859,4dTIX4OfjS2uEIRukvNuOB,A Christmas Song for You,Jose Mari Chan,0.0,6.0,0.0334,3
860,7N2hNvCF606dEcaloV1j38,Jingle Bells (with The Ken Lane Singers),Frank Sinatra,0.0,8.0,0.0287,3
861,16vO4tzuXe5bsNIr4EODv0,Kiss You This Christmas,Why Don't We,0.0,7.0,0.0254,3
862,3mc0qH6OwqLTf4PK0fHRjc,Rudolph The Red-Nosed Reindeer,The Jackson 5,0.0,0.0,0.0295,2
863,5lyikKk6KFWfWCuDDir9Fx,Rockin' Around The Christmas Tree,Miley Cyrus,0.0,10.0,0.0351,0
864,356dWMVMXLJI6OEoq0ITf1,O Holy Night - 1999 Remastered,Nat King Cole,3.68e-06,8.0,0.0302,3
865,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,0.0,7.0,0.0943,3
866,75FDPwaULRdYDn4StFN2rT,Bartier Cardi (feat. 21 Savage),Cardi B,0.000823,8.0,0.175,3
867,5ptViFrfoKdGPTdd9oQCwr,Universe,EXO,0.0,3.0,0.0314,1
868,0qt9ivU6UEP3YdNUiZsnYR,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,0.0,0.0,0.037,2
869,6kxmBja0pKhbBXiAMMeXwh,Ain't That Why,R3HAB,0.0,6.0,0.0536,3
870,4ohMD1wzaaOC2I6jSGFMeP,Mi Gente - Alesso Remix,J Balvin,0.0653,11.0,0.0725,0
871,1KtU0WCq472KzqCXgMOxkS,That's What I Like - Alan Walker Remix,Bruno Mars,6.59e-05,1.0,0.0502,2
872,5H7CwzYZ60e7w69tX4ivQN,Shape of You - Galantis Remix,Ed Sheeran,0.00021,1.0,0.0462,2
873,7fSPXg9avmHAkLopHA7YFe,Down (feat. Gucci Mane),Fifth Harmony,7.04e-05,8.0,0.133,3
874,1XlrBhlkPAVRficvsd5qQ4,Get Low,Zedd,4.85e-06,1.0,0.0541,2
875,1tUAm8Yh22BFkAT7T3hiLk,Wearing Nothing - Cheat Codes X CADE Remix,Dagny,0.0,6.0,0.0453,3
876,3wml3LYkMHQmfFzfiasmzL,Waiting For,Joakim Lundell,0.0,6.0,0.0409,3
877,4oKm2T5Na9YIK4BaG7u4jK,Electric Gold,Marion Aunor,0.000424,5.0,0.0329,1
878,7JFyFGvIXZEKdfGUiRVBTY,Darling Break Free,AmPm,0.00121,6.0,0.0305,3
879,1YLSTCHPgTtXjG06sljS85,Know Love,DVBBS,0.0,10.0,0.15,0
880,0fQoxRUPmeLK5YY7JDSzQY,Glory Days (feat. Hayley Kiyoko) - Trifect Remix,Sweater Beats,2.06e-06,6.0,0.0666,3
881,6rs9noqED5d5SRVfK5evQC,Heartbeat,Leroy Styles,0.0,1.0,0.0444,2
882,1KrWgWys2kMNMLIgFapPne,WIWU,Markus,0.00011,6.0,0.0524,3
883,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Marvin Gaye,0.0,11.0,0.033,0
884,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,0.0158,11.0,0.0401,0
885,3b0EOvScbZUc0qJx0E1L2z,I Want You Back,The Jackson 5,9.68e-05,8.0,0.0394,3
886,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0,2.0,0.0786,2
887,4vkVvmjIiQibQ6zJnC1Q9z,Sucker for You,Matt Terry,0.0,0.0,0.0833,2
888,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,0.0,5.0,0.0996,1
889,66kQ7wr4d2LwwSjr7HXcyr,All The Stars (with SZA),Kendrick Lamar,0.0193,5.0,0.0489,1
890,5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,0.0,2.0,0.0366,2
891,1L3NV7VrCiuE8C5QlhdeQL,Filthy,Justin Timberlake,0.0118,1.0,0.138,2
892,4q87NbtlqbiGK7qcLDMXj5,No Games (feat. Skusta Clee),Ex Battalion,0.0,5.0,0.0794,1
893,08sQknOKXt3Thw6kw3pUu1,Walang Tayo,Ex Battalion,0.0,1.0,0.0377,2
894,2iLGgm4O5Hia8aSfSzXS3H,If You Leave Me Now (feat. Boyz II Men),Charlie Puth,0.0,9.0,0.0358,0
895,5UhpceEr5XmbVwyoIUIRnh,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,2.19e-06,0.0,0.0296,2
896,59tadG64uM64WcCcUDGpkB,Di Ako Fuckboy (feat. Agsunta),Ex Battalion,0.0,7.0,0.0431,3
897,2Tq2R8sRftNEqdgJK5HadO,My My My!,Troye Sivan,9.58e-05,1.0,0.0919,2
898,493h85YXHYDKA9jXhUxajA,No Games (feat. King Badger & Skusta Clee),Ex Battalion,0.0,0.0,0.0473,2
899,1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",Ex Battalion,3.65e-05,0.0,0.363,2
900,5HwnezK198pJCEj1l2Adjy,She Loves Control,Camila Cabello,0.0,2.0,0.116,2
901,7sTtHHrD0zDpmzQzH3zegz,Consequences,Camila Cabello,0.0,0.0,0.0563,2
902,4XLu3tTSZiPFVC9mmuR6Zp,All These Years,Camila Cabello,0.0,1.0,0.117,2
903,7IL3UOlcJ6nmcCMwpnlfcA,Something's Gotta Give,Camila Cabello,0.0,5.0,0.0279,1
904,1GO9vCm5Cra5uWGSWQ5mGK,In the Dark,Camila Cabello,0.0,7.0,0.114,3
905,2s0J4vET9yA9oBDAWQWZzy,Tell Me,Ex Battalion,0.0,2.0,0.0614,2
906,2gxqozTaq2NYylvS8jd57G,Into It,Camila Cabello,0.0,11.0,0.482,0
907,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,0.0,10.0,0.0386,0
908,0KeZ6mv7rL5wfF7TuxSUdk,Pahinga,Al James,5.03e-05,11.0,0.0785,0
909,20PUUNHvpjjPh92Q6x0DC4,Cebuana,Karencitta,1.88e-06,0.0,0.181,2
910,3towKHKVOXCCcL1fHv6xFO,Capital Letters,Hailee Steinfeld,6.67e-06,0.0,0.0767,2
911,2xGjteMU3E1tkEPVFBO08U,This Is Me,Keala Settle,0.000115,2.0,0.186,2
912,1aLNpg2kKvUncflV8xE5AA,Linger,The Cranberries,4.63e-05,7.0,0.0263,3
913,1eQuRtkMEPhf2DGzpBVTE6,Ode To My Family,The Cranberries,1.46e-06,7.0,0.0235,3
914,0md12GKBGH8ZuLG2fTfGUz,Dreams,The Cranberries,0.00385,4.0,0.0353,1
915,6xy6jNeNTYwjnKTDzMyHw2,Zombie,The Cranberries,0.00595,7.0,0.035,3
916,7jqDzXJS0K0Re8uphYNit0,Sick Boy,The Chainsmokers,0.0,11.0,0.121,0
917,7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,Ex Battalion,0.0,5.0,0.0624,1
918,0qiOvJj5gzSnrG0i4ntVqC,St4y Up,Nadine Lustre,0.00474,11.0,0.047,0
919,5zZw8cn8WKoplKaeMPSvwi,The Good Side,Troye Sivan,0.00247,2.0,0.0531,2
920,6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,Shanti Dope,0.0,1.0,0.0799,2
921,2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,8.67e-05,7.0,0.103,3
922,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,0.0,0.0,0.0474,2
923,7HdZY9UJTylIiNcSDFyUDc,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,0.00107,1.0,0.0925,2
924,0BkKdJSpKqzYLEneerSHq3,Mau,Shanti Dope,0.000346,4.0,0.0352,1
925,4uyp73pmsVkogpZfKSLdyh,Tagpuan,Moira Dela Torre,0.0,8.0,0.0378,3
926,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,0.0,7.0,0.0449,3
927,09ts3GnICqYEU5PkQCpJK3,Say Something (feat. Chris Stapleton),Justin Timberlake,1.09e-05,10.0,0.0789,0
928,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,4.91e-05,2.0,0.0367,2
929,6X7eJp4lv4ZeTkWor2wHLz,Shantidope,Shanti Dope,0.0,1.0,0.197,2
930,6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,0.0,6.0,0.0372,3
931,2tek8UnoiJdkmpPMqa5KRQ,Stir Fry,Migos,0.0,2.0,0.251,2
932,0UBLhedidy1DjSF4ncF5zL,All Falls Down,Alan Walker,0.0,1.0,0.058,2
933,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,0.0,2.0,0.0457,2
934,3HMzCcVRL5fHNF0Uv73LFV,Only One,Carlie Hanson,0.0,8.0,0.189,3
935,6tHWl8ows5JOZq9Yfaqn3M,Mine,Bazzi,3.1e-06,4.0,0.0856,1
936,4ofvoCdXq99vpMZO4Cfp8x,Pray For Me (with Kendrick Lamar),The Weeknd,1.49e-05,2.0,0.126,2
937,0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,Loren Allred,0.0,8.0,0.0336,3
938,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,Ziv Zaifman,0.0,7.0,0.0569,3
939,43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,Hugh Jackman,0.0545,11.0,0.105,0
940,5RFHiLHCt7dDgKfCAdD5vj,Hey Barbara,IV Of Spades,5.43e-05,10.0,0.0584,0
941,5xNUR50KxswPRAvx7S163g,Come Alive,Hugh Jackman,0.000802,7.0,0.128,3
942,0GVuLQtPXFaL18ijEOqoAa,Tightrope,Michelle Williams,9.14e-06,9.0,0.0382,0
943,2cKovq3l6OJjhVVDbVKOsr,The Other Side,Hugh Jackman,0.00139,0.0,0.302,2
944,3IkWmgGsXbsafrunwPojXO,From Now On,Hugh Jackman,0.00895,4.0,0.04,1
945,66y7x28jXOPrcmu3D5Zjh6,A Million Dreams (Reprise),Austyn Johnson,5.01e-05,6.0,0.0414,3
946,6f8b6mxNNDJdE5tC4MCTxt,Never Enough (Reprise),Loren Allred,2.88e-06,9.0,0.03,0
